1.0312424239568356e+00,8.2233527864060640e-01,1.0800068434134977e+00,7.8518279581862227e-01,1.7065859989469994e+00,1.4904592314456202e+00,8.6382005711082332e-01,8.6503399707039352e-01,1.6460465032895260e+00,1.9798168299742569e+00,1.7768296194348827e+00,1.7204967996081575e+00
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5818061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2624858849013973e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1169211620271065e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1050644082430634e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4537247771500428e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.8007668515983812e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0398133304229196e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1268862001121085e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1595635652886018e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9345643681219067e+00,1.0153814963416075e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0163814963416073e+00,5.7894919602126205e-01
9.5718061658776299e-01,1.2614858849013975e+00,1.1159211620271066e+00,1.1040644082430635e+00,2.4527247771500429e+00,1.7997668515983813e+00,1.0388133304229197e+00,1.1258862001121086e+00,1.1585635652886019e+00,1.9335643681219068e+00,1.0153814963416075e+00,5.7994919602126205e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4667391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1894663779104035e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0557649020311755e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2305566726388319e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7617415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1526782720048452e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0351101313624971e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7407081731260736e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8136261088449177e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3160804329516929e-01,7.5403268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5503268640215004e-01,9.8376003369553033e-01
9.4567391574137805e-01,1.1884663779104037e+00,1.0547649020311756e+00,1.2295566726388321e+00,4.7517415916496264e-01,1.1516782720048453e+00,1.0341101313624972e+00,1.7397081731260737e+00,1.8126261088449178e+00,6.3060804329516928e-01,7.5403268640215004e-01,9.8476003369553033e-01
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3365776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6473551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1535820673093333e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.3000279208483843e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6323219886358031e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3273064370870145e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2633172082106108e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8874092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6630227863285980e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7815256021790358e+00,1.6734313183882357e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6744313183882356e+00,1.0650661146630318e+00
9.3265776057112326e-01,8.6373551225179035e-01,1.1525820673093334e+00,1.2990279208483844e+00,1.6313219886358032e+00,1.3263064370870146e+00,1.2623172082106109e+00,5.8774092589425819e-01,1.6620227863285981e+00,1.7805256021790359e+00,1.6734313183882357e+00,1.0660661146630317e+00
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0380893618599709e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8802868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0893605430285522e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8813185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2044440272077619e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2159105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2778362281223847e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2561112984157650e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6470269594951119e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5752927304143327e-01,1.1647581777668377e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1657581777668375e+00,5.0676982350355293e-01
1.0370893618599710e+00,7.8702868994795983e-01,1.0883605430285523e+00,9.8713185472024612e-01,1.2034440272077620e+00,9.2059105349707049e-01,1.2768362281223848e+00,1.2551112984157651e+00,1.6460269594951120e+00,6.5652927304143327e-01,1.1647581777668377e+00,5.0776982350355293e-01
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.9019237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2607391550641829e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0649670409927399e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0704587731733972e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2409501801394245e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1586397474777976e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4216259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6241947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7370055432688598e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9988597592705564e-01,1.3067326299057596e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3077326299057594e+00,1.5684670285820954e+00
9.8919237460366649e-01,1.2597391550641830e+00,1.0639670409927400e+00,1.0694587731733973e+00,2.2399501801394246e+00,1.1576397474777977e+00,8.4116259329382481e-01,5.6141947374330414e-01,1.7360055432688599e+00,9.9888597592705564e-01,1.3067326299057596e+00,1.5694670285820953e+00
9.2272508526748609e-01,8.0599693282736640e-01,1.0124880676856469e+00,1.0920668474581199e+00,1.8510489110260151e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
9.2372508526748609e-01,8.0599693282736640e-01,1.0124880676856469e+00,1.0920668474581199e+00,1.8510489110260151e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
9.2272508526748609e-01,8.0699693282736640e-01,1.0124880676856469e+00,1.0920668474581199e+00,1.8510489110260151e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
9.2272508526748609e-01,8.0599693282736640e-01,1.0134880676856468e+00,1.0920668474581199e+00,1.8510489110260151e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
9.2272508526748609e-01,8.0599693282736640e-01,1.0124880676856469e+00,1.0930668474581198e+00,1.8510489110260151e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
9.2272508526748609e-01,8.0599693282736640e-01,1.0124880676856469e+00,1.0920668474581199e+00,1.8520489110260150e+00,1.7764942874792233e+00,1.0545887244511514e+00,5.9766628089930096e-01,1.4176573436364626e+00,6.6049044855115802e-01,1.1203586344853893e+00,6.9171245172202001e-01
